FY,econ.deflator.name,econ.deflator.value,Deflator.Base.Year,Deflator.Source,Deflator.Notes
1982.0,Gross.Domestic.Product,0.449,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1983.0,Gross.Domestic.Product,0.46880000000000005,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1984.0,Gross.Domestic.Product,0.4853,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1985.0,Gross.Domestic.Product,0.5014,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1986.0,Gross.Domestic.Product,0.5128,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1987.0,Gross.Domestic.Product,0.5243,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1988.0,Gross.Domestic.Product,0.5413,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1989.0,Gross.Domestic.Product,0.5628,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1990.0,Gross.Domestic.Product,0.5832,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1991.0,Gross.Domestic.Product,0.6038,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1992.0,Gross.Domestic.Product,0.6186,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1993.0,Gross.Domestic.Product,0.6333,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1994.0,Gross.Domestic.Product,0.6470999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1995.0,Gross.Domestic.Product,0.6609,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1996.0,Gross.Domestic.Product,0.6731999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1997.0,Gross.Domestic.Product,0.6851,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1998.0,Gross.Domestic.Product,0.6934999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1999.0,Gross.Domestic.Product,0.7023,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2e3,Gross.Domestic.Product,0.7169,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2001.0,Gross.Domestic.Product,0.7341,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2002.0,Gross.Domestic.Product,0.746,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2003.0,Gross.Domestic.Product,0.7602,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2004.0,Gross.Domestic.Product,0.779,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2005.0,Gross.Domestic.Product,0.8035,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2006.0,Gross.Domestic.Product,0.8295999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2007.0,Gross.Domestic.Product,0.8522,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2008.0,Gross.Domestic.Product,0.8698999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2009.0,Gross.Domestic.Product,0.88,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2010.0,Gross.Domestic.Product,0.8876999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2011.0,Gross.Domestic.Product,0.9057999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2012.0,Gross.Domestic.Product,0.9223,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2013.0,Gross.Domestic.Product,0.9381,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2014.0,Gross.Domestic.Product,0.9542,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2015.0,Gross.Domestic.Product,0.9671,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2016.0,Gross.Domestic.Product,0.9823999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2017.0,Gross.Domestic.Product,1.0,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2018.0,Gross.Domestic.Product,1.0194,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2019.0,Gross.Domestic.Product,1.0398,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2020.0,Gross.Domestic.Product,1.0606,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
2021.0,Gross.Domestic.Product,1.0818,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,1.  From OMB Historical Table 10-1 (Gross Domestic Product and Deflators Used in the Historical Tables).
1970.0,Consumer.Price.Index.CPI.W,0.1609,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1971.0,Consumer.Price.Index.CPI.W,0.1691,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1972.0,Consumer.Price.Index.CPI.W,0.1754,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1973.0,Consumer.Price.Index.CPI.W,0.18230000000000002,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1974.0,Consumer.Price.Index.CPI.W,0.19870000000000002,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1975.0,Consumer.Price.Index.CPI.W,0.2206,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1976.0,Consumer.Price.Index.CPI.W,0.23620000000000002,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1977.0,Consumer.Price.Index.CPI.W,0.25429999999999997,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1978.0,Consumer.Price.Index.CPI.W,0.2721,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1979.0,Consumer.Price.Index.CPI.W,0.3004,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1980.0,Consumer.Price.Index.CPI.W,0.3408,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1981.0,Consumer.Price.Index.CPI.W,0.3786,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1982.0,Consumer.Price.Index.CPI.W,0.40590000000000004,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1983.0,Consumer.Price.Index.CPI.W,0.41960000000000003,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1984.0,Consumer.Price.Index.CPI.W,0.4335,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1985.0,Consumer.Price.Index.CPI.W,0.44909999999999994,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1986.0,Consumer.Price.Index.CPI.W,0.45909999999999995,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1987.0,Consumer.Price.Index.CPI.W,0.4714,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1988.0,Consumer.Price.Index.CPI.W,0.49079999999999996,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1989.0,Consumer.Price.Index.CPI.W,0.5143,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1990.0,Consumer.Price.Index.CPI.W,0.539,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1991.0,Consumer.Price.Index.CPI.W,0.5655,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1992.0,Consumer.Price.Index.CPI.W,0.5813,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1993.0,Consumer.Price.Index.CPI.W,0.5981000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1994.0,Consumer.Price.Index.CPI.W,0.6132,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1995.0,Consumer.Price.Index.CPI.W,0.6309,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1996.0,Consumer.Price.Index.CPI.W,0.6485,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1997.0,Consumer.Price.Index.CPI.W,0.6655,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1998.0,Consumer.Price.Index.CPI.W,0.6748000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1999.0,Consumer.Price.Index.CPI.W,0.6875,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2e3,Consumer.Price.Index.CPI.W,0.706,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2001.0,Consumer.Price.Index.CPI.W,0.723,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2002.0,Consumer.Price.Index.CPI.W,0.7319,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2003.0,Consumer.Price.Index.CPI.W,0.7486,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2004.0,Consumer.Price.Index.CPI.W,0.7652,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2005.0,Consumer.Price.Index.CPI.W,0.7911,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2006.0,Consumer.Price.Index.CPI.W,0.8210999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2007.0,Consumer.Price.Index.CPI.W,0.8392000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2008.0,Consumer.Price.Index.CPI.W,0.8793000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2009.0,Consumer.Price.Index.CPI.W,0.8725,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2010.0,Consumer.Price.Index.CPI.W,0.8915000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2011.0,Consumer.Price.Index.CPI.W,0.9183,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2012.0,Consumer.Price.Index.CPI.W,0.9422,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2013.0,Consumer.Price.Index.CPI.W,0.9571999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2014.0,Consumer.Price.Index.CPI.W,0.9717,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2015.0,Consumer.Price.Index.CPI.W,0.9697,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2016.0,Consumer.Price.Index.CPI.W,0.9793999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2017.0,Consumer.Price.Index.CPI.W,1.0,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2018.0,Consumer.Price.Index.CPI.W,1.02,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2019.0,Consumer.Price.Index.CPI.W,1.0424,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2020.0,Consumer.Price.Index.CPI.W,1.0654000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
2021.0,Consumer.Price.Index.CPI.W,1.0898999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,2.  Provided by OMB.
1970.0,Dept.of.Defense.Non.Pay,0.1748,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1971.0,Dept.of.Defense.Non.Pay,0.18460000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1972.0,Dept.of.Defense.Non.Pay,0.19399999999999998,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1973.0,Dept.of.Defense.Non.Pay,0.20980000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1974.0,Dept.of.Defense.Non.Pay,0.2321,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1975.0,Dept.of.Defense.Non.Pay,0.2552,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1976.0,Dept.of.Defense.Non.Pay,0.2841,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1977.0,Dept.of.Defense.Non.Pay,0.2975,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1978.0,Dept.of.Defense.Non.Pay,0.324,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1979.0,Dept.of.Defense.Non.Pay,0.35509999999999997,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1980.0,Dept.of.Defense.Non.Pay,0.40659999999999996,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1981.0,Dept.of.Defense.Non.Pay,0.44329999999999997,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1982.0,Dept.of.Defense.Non.Pay,0.4717,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1983.0,Dept.of.Defense.Non.Pay,0.4875,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1984.0,Dept.of.Defense.Non.Pay,0.4997,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1985.0,Dept.of.Defense.Non.Pay,0.5136,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1986.0,Dept.of.Defense.Non.Pay,0.5252,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1987.0,Dept.of.Defense.Non.Pay,0.5383,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1988.0,Dept.of.Defense.Non.Pay,0.5552,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1989.0,Dept.of.Defense.Non.Pay,0.5747,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1990.0,Dept.of.Defense.Non.Pay,0.5932999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1991.0,Dept.of.Defense.Non.Pay,0.6223,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1992.0,Dept.of.Defense.Non.Pay,0.6327,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1993.0,Dept.of.Defense.Non.Pay,0.6188,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1994.0,Dept.of.Defense.Non.Pay,0.63,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1995.0,Dept.of.Defense.Non.Pay,0.6412,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1996.0,Dept.of.Defense.Non.Pay,0.6542,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1997.0,Dept.of.Defense.Non.Pay,0.6659,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1998.0,Dept.of.Defense.Non.Pay,0.6785,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1999.0,Dept.of.Defense.Non.Pay,0.6896,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2e3,Dept.of.Defense.Non.Pay,0.6962999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2001.0,Dept.of.Defense.Non.Pay,0.7166,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2002.0,Dept.of.Defense.Non.Pay,0.7223999999999999,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2003.0,Dept.of.Defense.Non.Pay,0.7415,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2004.0,Dept.of.Defense.Non.Pay,0.7634000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2005.0,Dept.of.Defense.Non.Pay,0.7957,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2006.0,Dept.of.Defense.Non.Pay,0.8220000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2007.0,Dept.of.Defense.Non.Pay,0.8436,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2008.0,Dept.of.Defense.Non.Pay,0.866,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2009.0,Dept.of.Defense.Non.Pay,0.873,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2010.0,Dept.of.Defense.Non.Pay,0.8918,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2011.0,Dept.of.Defense.Non.Pay,0.9117000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2012.0,Dept.of.Defense.Non.Pay,0.9286,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2013.0,Dept.of.Defense.Non.Pay,0.9458,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2014.0,Dept.of.Defense.Non.Pay,0.958,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2015.0,Dept.of.Defense.Non.Pay,0.9691,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2016.0,Dept.of.Defense.Non.Pay,0.9831,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2017.0,Dept.of.Defense.Non.Pay,1.0,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2018.0,Dept.of.Defense.Non.Pay,1.0217,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2019.0,Dept.of.Defense.Non.Pay,1.0443,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2020.0,Dept.of.Defense.Non.Pay,1.0673000000000001,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
2021.0,Dept.of.Defense.Non.Pay,1.0905,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,None
1970.0,Dept.of.Defense.Purchases,0.1814,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1971.0,Dept.of.Defense.Purchases,0.1911,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1972.0,Dept.of.Defense.Purchases,0.2027,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1973.0,Dept.of.Defense.Purchases,0.2191,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1974.0,Dept.of.Defense.Purchases,0.2433,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1975.0,Dept.of.Defense.Purchases,0.2725,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1976.0,Dept.of.Defense.Purchases,0.3003,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1977.0,Dept.of.Defense.Purchases,0.3119,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1978.0,Dept.of.Defense.Purchases,0.3392,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1979.0,Dept.of.Defense.Purchases,0.3732,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1980.0,Dept.of.Defense.Purchases,0.41,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1981.0,Dept.of.Defense.Purchases,0.44409999999999994,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1982.0,Dept.of.Defense.Purchases,0.4708,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1983.0,Dept.of.Defense.Purchases,0.4913,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1984.0,Dept.of.Defense.Purchases,0.508,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1985.0,Dept.of.Defense.Purchases,0.5236,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1986.0,Dept.of.Defense.Purchases,0.5394,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1987.0,Dept.of.Defense.Purchases,0.5561,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1988.0,Dept.of.Defense.Purchases,0.5768,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
1989.0,Dept.of.Defense.Purchases,0.599,2017.0,Table 5-1: Department of Defense and Selected Economy-Wide Indices,"3.  Excludes pay, fuel, and medical factors."
